69,602040004,62718,Presentaciones de libros,I1,RRPP,Envio libros p/presentaciones
70,602040004,62718,Presentaciones de libros,I2,RRPP,Elementos coord. y org.p/pres.
71,602040004,62718,Presentaciones de libros,I3,RRPP,Presentacion-gira autor intl.
72,602040004,62718,Presentaciones de libros,I4,RRPP,Coordinacion entrevistas y com
73,602040004,62718,Presentaciones de libros,I5,RRPP,Traduccion y subtitulacion
74,602040004,62718,Presentaciones de libros,I6,RRPP,Suscripciones  Licencias
75,602040004,62718,Presentaciones de libros,I7,RRPP,Seguimiento/monitoreo medios
76,602040004,62718,Presentaciones de libros,I8,RRPP,Servicios de RRPP y prensa
77,602040004,62718,Presentaciones de libros,I9,RRPP,Hospedaje equipo MKT
78,602040004,62718,Presentaciones de libros,I10,RRPP,Boletos de avion equipo MKT
79,602040004,62718,Presentaciones de libros,I11,RRPP,Transporte equipo MKT
80,602040004,62718,Presentaciones de libros,I12,RRPP,Consumos MKT y prensa
81,602040004,62718,Presentaciones de libros,I13,Presentaciones,Inter. traduccion evento 
82,602040004,62718,Presentaciones de libros,I14,Presentaciones,Produccion para eventos 
83,602040004,62718,Presentaciones de libros,I15,Presentaciones,Arreglos florales
84,602040004,62718,Presentaciones de libros,I16,Presentaciones,Club de lectura
85,602040004,62718,Presentaciones de libros,I17,Presentaciones,Plumones para autografos
86,602040004,62718,Presentaciones de libros,I18,Presentaciones,Renta de espacios para eventos 
87,602040004,62718,Presentaciones de libros,I19,Presentaciones,Decoracion 
88,602040004,62718,Presentaciones de libros,I20,Presentaciones,Compra playeras p/presentacion
89,602040004,62718,Presentaciones de libros,I21,Presentaciones,Show case 
90,602040004,62718,Presentaciones de libros,I22,Presentaciones,Peinado y maquillaje p/autores
91,602040004,62718,Presentaciones de libros,I23,Presentaciones,Taller evento actv. en pto.vta
92,62748,62748,Presentaciones de libros,J1,Hospedaje autores,Hospedaje autor
93,62748,62748,Presentaciones de libros,J2,Boleto avion autores,Boleto de avion autor
94,62748,62748,Presentaciones de libros,J3,Transporte autores,Transporte autores
95,62748,62748,Presentaciones de libros,J4,Consumos,Consumo autores
96,62748,62748,Presentaciones de libros,J5,Regalos y obsequios,Regalos obs. p/ presentaciones
97,62748,62748,Presentaciones de libros,J6,Otros gastos autores,Seguros medicos para autores 
98,62731,62731,Otros RRPP,K1,Consumos,Consumos
99,62731,62731,Otros RRPP,K2,Taxis,Taxis
100,62731,62731,Otros RRPP,K3,Mensajeria,Mensajeria FedEx
101,62731,62731,Otros RRPP,K4,Regalos y obsequios,Obsequios autores/Influencers
102,62731,62731,Otros RRPP,K5,Cuota anual Amex,Cuota anual tarjeta Amex
103,62731,62731,Otros RRPP,K6,Combustibles,Gasolina
104,62731,62731,Otros RRPP,K7,Esquelas,Esquelas
105,62731,62731,Otros RRPP,K8,Papeleria,Papeleria
106,62731,62731,Otros RRPP,K9,Consumibles electonicos,Cargador de celular
107,62731,62731,Otros RRPP,K10,Otros gastos RRPP,Kit de emergencia medica
108,62731,62731,Otros RRPP,K11,Coaching / Capacitacion,Coaching
109,62731,62731,Otros RRPP,K12,Reuniones externas,Reuniones externas
110,62731,62731,Otros RRPP,K13,Presentaciones,Presentaciones
111,602050007,62723,Ferias,L1,Fil GDL,Fil GDL
112,602050009,62723,Ferias,L2,Fil MTY,Fil MTY
113,602050102,62723,Ferias,L3,Fil Mineria,Fil Mineria
114,62741,62741,Ferias,M1,Fil Oaxaca - F.  Libro Oaxaca,Fil Oaxaca - F.  Libro Oaxaca
115,62741,62741,Ferias,M2,FIL La Mole -  La Mole CDMX,FIL La Mole -  La Mole CDMX
116,62741,62741,Ferias,M3,Hay festival - Festival Qro.,Hay festival - Festival Qro.
117,62741,62741,Ferias,M4,Fil UANLeer-F. libro Nvo. Leon,Fil UANLeer-F. libro Nvo. Leon
118,62741,62741,Ferias,M5,FILIJ-F. intl.libro Inf. Juv.,FILIJ-F. intl.libro Inf. Juv.
119,62741,62741,Ferias,M6,FIL SANLP - F.del libro San LP,FIL SANLP - F.del libro San LP
120,62741,62741,Ferias,M7,FELIF - F. libro frontera Chih,FELIF - F. libro frontera Chih
121,62741,62741,Ferias,M8,FENAL - Feria del libro Leon,FENAL - Feria del libro Leon
122,62741,62741,Ferias,M9,Fil Tijuana - F.libro Tijuana,Fil Tijuana - F.libro Tijuana
123,62741,62741,Ferias,M10,FIL UABC - F. del libro UABC,FIL UABC - F. del libro UABC
124,62741,62741,Ferias,M11,Fil Pachuca - F.libro Pachuca,Fil Pachuca - F.libro Pachuca
125,62741,62741,Ferias,M12,FELICH - Feria del libro Chih,FELICH - Feria del libro Chih
126,62741,62741,Ferias,M13,FILEY - F. del libro Yucatan,FILEY - F. del libro Yucatan
127,62741,62741,Ferias,M14,Fiesta del Libro y la Rosa,Fiesta del Libro y la Rosa
128,62741,62741,Ferias,M15,Fil COAH -F. Intl. Libro Coah.,Fil COAH -F. Intl. Libro Coah.
129,62741,62741,Ferias,M16,Evento prom.Libr.C.Fuentes UDG,Evento prom.Libr.C.Fuentes UDG
130,62741,62741,Ferias,M17,FELIF -F. libro frontera CD.J.,FELIF -F. libro frontera CD.J.
131,62741,62741,Ferias,M18,FilMerida FILEY sumar COMICON ,FilMerida FILEY sumar COMICON 
132,62741,62741,Ferias,M19,FIL Panamá ,FIL Panamá 
133,62741,62741,Ferias,M20,FIL Costa Rica ,FIL Costa Rica 
134,62741,62741,Ferias,M21,FIL Guatemala ,FIL Guatemala 
135,62741,62741,Ferias,M22,Extras Ferias,Extras
136,62741,62741,Ferias,M23,Organizaciones y eventos Ferias,Organizaciones y eventos Ferias
137,62741,62741,Ferias,M24,Hospedaje,Hospedaje
138,605060005,62752,Gastos Convencion,N1,Convencion Nacional,Convencion Nacional
139,605060005,62752,Gastos Convencion,N2,Convencion Latam,Convencion Latam
140,605060003,62758,Apoyo a ventas,O1,Asesoria Comercial,Asesoria Comercial
141,605060003,62758,Apoyo a ventas,O2,Sanborns Hermanos SA De CV,Sanborns
142,605060003,62758,Apoyo a ventas,O3,Exhibidores de piso,Exhibidores de piso
143,605060003,62758,Apoyo a ventas,O4,Etiq.  colocacion de stickers,Etiq.  colocacion de stickers
144,605060003,62758,Apoyo a ventas,O5,Serv.distribucion de publ.,Serv.distribucion de publ.
145,605060003,62758,Apoyo a ventas,O6,Apoyo en ventas Metabooks,Apoyo en ventas Metabooks
146,605060003,62758,Apoyo a ventas,O7,Faltantes Fil Min,Faltantes Fil Min
147,605060003,62758,Apoyo a ventas,O8,Faltantes Fil GDL,Faltantes Fil GDL
148,605060003,62758,Apoyo a ventas,O9,Faltantes Fil MON,Faltantes Fil MON
149,605060003,62758,Apoyo a ventas,O10,Serv. Com. Amazon Mexico S.A,Serv. Amazon
150,605060003,62758,Apoyo a ventas,O11,Lib.Sotano Coy. Lsc860522T94,Serv. comerciales Libr. Sotano
151,605060003,62758,Apoyo a ventas,O12,CIMACO,Serv. CIMACO
152,605060003,62758,Apoyo a ventas,O13,Librerias Gandhi SA de CV,Serv. GANDHI
153,605060003,62758,Apoyo a ventas,O14,Dist. Liverpool S.A. De C.V.,Serv.comercialesDIST.LIVERPOOL
154,605060003,62758,Apoyo a ventas,O15,DISTRICOMEX,Serv. comerciales DISTRICOMEX
155,605060003,62758,Apoyo a ventas,O16,Supermercados Intl. Heb S.A.,Serv. com. SUPERMERCADOS HEB
156,605060003,62758,Apoyo a ventas,O17,AnaAmeliaA. Hon. proyecto As. ,AnaAmeliaA. Hon. proyecto As. 
157,605060003,62758,Apoyo a ventas,O18,JoseVictorMtzJ.  proyecto WEB ,JoseVictorMtzJ.  proyecto WEB 
158,605060003,62758,Apoyo a ventas,O19,Grupo IURA  Comp. de precios ,Grupo IURA  Comp. de precios 
159,605060003,62758,Apoyo a ventas,O20,Santiago Osorio Ramirez,SantiagoOsorioR. apoyo COMICS 
160,605060003,62758,Apoyo a ventas,O21,Provisiones constantes 2024,Provisiones constantes 2024
